pdf_path,relative_path,top_category,second_category,bytes,last_write_time,full_pypdf_status,full_pypdf_pages,full_pypdf_error,full_pypdf_elapsed_ms,current_exists,review_status,fitz_ok,fitz_pages,fitz_error,review_note
H:\내 드라이브\로스쿨 입시\LEET\추리논증\모의고사\5-69_시대법저_1회_추리.pdf,로스쿨 입시\LEET\추리논증\모의고사\5-69_시대법저_1회_추리.pdf,로스쿨 입시,LEET,8693346,2025-05-13T20:06:56,OK,24,,146,True,OK,,,,
H:\내 드라이브\로스쿨 입시\LEET\추리논증\엣지_추리논증_01_문제편.pdf,로스쿨 입시\LEET\추리논증\엣지_추리논증_01_문제편.pdf,로스쿨 입시,LEET,571120282,2026-02-19T12:45:06,OK,145,,6984,True,OK,,,,
H:\내 드라이브\로스쿨 입시\LEET\추리논증\엣지_추리논증_01_해설편.pdf,로스쿨 입시\LEET\추리논증\엣지_추리논증_01_해설편.pdf,로스쿨 입시,LEET,692302662,2026-02-19T12:45:06,OK,273,,10988,True,OK,,,,
H:\내 드라이브\로스쿨 입시\LEET\추리논증\엣지_추리논증_02_문제편.pdf,로스쿨 입시\LEET\추리논증\엣지_추리논증_02_문제편.pdf,로스쿨 입시,LEET,542561912,2026-02-19T12:45:06,OK,157,,6071,True,OK,,,,
H:\내 드라이브\로스쿨 입시\LEET\추리논증\엣지_추리논증_02_해설편.pdf,로스쿨 입시\LEET\추리논증\엣지_추리논증_02_해설편.pdf,로스쿨 입시,LEET,716272143,2026-02-19T12:45:06,OK,285,,16436,True,OK,,,,
H:\내 드라이브\로스쿨 입시\LEET\추리논증\추리논증.pdf,로스쿨 입시\LEET\추리논증\추리논증.pdf,로스쿨 입시,LEET,9353392,2026-02-19T12:45:07,OK,10,,617,True,OK,,,,
H:\내 드라이브\로스쿨 입시\LEET\추리논증\추리논증_기초.pdf,로스쿨 입시\LEET\추리논증\추리논증_기초.pdf,로스쿨 입시,LEET,230496841,2026-02-19T12:45:07,OK,479,,33555,True,OK,,,,
H:\내 드라이브\로스쿨 입시\LEET\추리논증\해커스_3회_추리논증_문제_24p.pdf,로스쿨 입시\LEET\추리논증\해커스_3회_추리논증_문제_24p.pdf,로스쿨 입시,LEET,1095045,2026-02-19T12:45:07,OK,24,,376,True,OK,,,,
H:\내 드라이브\로스쿨 입시\기출\2019_언어이해_기출.pdf의_사본_191953763360.pdf,로스쿨 입시\기출\2019_언어이해_기출.pdf의_사본_191953763360.pdf,로스쿨 입시,기출,13656907,2026-03-17T12:23:11,OK,15,,132,True,OK,,,,
H:\내 드라이브\로스쿨 입시\기출\2019_추리논증_기출.pdf의_사본_191953776442.pdf,로스쿨 입시\기출\2019_추리논증_기출.pdf의_사본_191953776442.pdf,로스쿨 입시,기출,16428164,2026-03-17T12:23:12,OK,20,,164,True,OK,,,,
H:\내 드라이브\로스쿨 입시\기출\2020_언어이해_기출.pdf의_사본_191953791751.pdf,로스쿨 입시\기출\2020_언어이해_기출.pdf의_사본_191953791751.pdf,로스쿨 입시,기출,14857824,2026-03-17T12:23:12,OK,15,,106,True,OK,,,,
H:\내 드라이브\로스쿨 입시\기출\2020_추리논증_기출.pdf의_사본_191953806402.pdf,로스쿨 입시\기출\2020_추리논증_기출.pdf의_사본_191953806402.pdf,로스쿨 입시,기출,16832992,2026-03-17T12:23:12,OK,20,,152,True,OK,,,,
H:\내 드라이브\로스쿨 입시\기출\2021_언어이해_기출.pdf의_사본_191953821857.pdf,로스쿨 입시\기출\2021_언어이해_기출.pdf의_사본_191953821857.pdf,로스쿨 입시,기출,14228119,2026-03-17T12:23:13,OK,15,,176,True,OK,,,,
H:\내 드라이브\로스쿨 입시\기출\2021_추리논증_기출.pdf의_사본_191953844737.pdf,로스쿨 입시\기출\2021_추리논증_기출.pdf의_사본_191953844737.pdf,로스쿨 입시,기출,16990249,2026-03-17T12:23:13,OK,20,,190,True,OK,,,,
H:\내 드라이브\로스쿨 입시\기출\2022_언어이해_기출.pdf의_사본_191953901696.pdf,로스쿨 입시\기출\2022_언어이해_기출.pdf의_사본_191953901696.pdf,로스쿨 입시,기출,15173821,2026-03-17T12:23:14,OK,15,,176,True,OK,,,,
H:\내 드라이브\로스쿨 입시\기출\2022_추리논증_기출.pdf의_사본_191953920723.pdf,로스쿨 입시\기출\2022_추리논증_기출.pdf의_사본_191953920723.pdf,로스쿨 입시,기출,18463341,2026-03-17T12:23:15,OK,20,,173,True,OK,,,,
H:\내 드라이브\로스쿨 입시\기출\2023_언어이해_기출.pdf의_사본_191953500362.pdf,로스쿨 입시\기출\2023_언어이해_기출.pdf의_사본_191953500362.pdf,로스쿨 입시,기출,16946165,2026-03-17T12:23:10,OK,15,,151,True,OK,,,,
H:\내 드라이브\로스쿨 입시\기출\2023_추리논증_기출.pdf의_사본_191953602034.pdf,로스쿨 입시\기출\2023_추리논증_기출.pdf의_사본_191953602034.pdf,로스쿨 입시,기출,20449588,2026-03-17T12:23:10,OK,20,,168,True,OK,,,,
H:\내 드라이브\로스쿨 입시\기출\메가로스쿨_LEET_기초논리학_with_기출.pdf의_사본_191954062353.pdf,로스쿨 입시\기출\메가로스쿨_LEET_기초논리학_with_기출.pdf의_사본_191954062353.pdf,로스쿨 입시,기출,236052847,2026-03-17T12:23:16,OK,336,,1271,True,OK,,,,
H:\내 드라이브\로스쿨 입시\기출\메가로스쿨_LEET_배경지식_with_기출.pdf의_사본_191954091135.pdf,로스쿨 입시\기출\메가로스쿨_LEET_배경지식_with_기출.pdf의_사본_191954091135.pdf,로스쿨 입시,기출,230495547,2026-03-17T12:23:16,OK,324,,1284,True,OK,,,,
H:\내 드라이브\로스쿨 입시\기출\메가로스쿨_유형별_기출문제집_언어이해.pdf의_사본_191954173563.pdf,로스쿨 입시\기출\메가로스쿨_유형별_기출문제집_언어이해.pdf의_사본_191954173563.pdf,로스쿨 입시,기출,256273683,2026-03-17T12:23:15,OK,314,,1735,True,OK,,,,
H:\내 드라이브\로스쿨 입시\기출\메가로스쿨_유형별_기출문제집_추리논증.pdf의_사본_191954191043.pdf,로스쿨 입시\기출\메가로스쿨_유형별_기출문제집_추리논증.pdf의_사본_191954191043.pdf,로스쿨 입시,기출,298911866,2026-03-17T12:23:16,OK,376,,1584,True,OK,,,,
H:\내 드라이브\로스쿨 입시\기출\해커스_LEET_김종수_논술_기출문제+해설집_3c_r5_2d.pdf의_사본_191953990365.pdf,로스쿨 입시\기출\해커스_LEET_김종수_논술_기출문제+해설집_3c_r5_2d.pdf의_사본_191953990365.pdf,로스쿨 입시,기출,177919140,2026-03-17T12:23:15,OK,238,,7277,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\1-01_해커스_김종수_로스쿨_면접_200주제_1권.pdf,로스쿨 입시\입시\1-01_해커스_김종수_로스쿨_면접_200주제_1권.pdf,로스쿨 입시,입시,686375989,2026-02-18T15:52:46,OK,774,,9887,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\1-02_황변과_함께하는_로스쿨_면접_01.pdf,로스쿨 입시\입시\1-02_황변과_함께하는_로스쿨_면접_01.pdf,로스쿨 입시,입시,381105122,2025-06-26T01:49:28,OK,908,,3498,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\1-03_황변과_함께하는_로스쿨_면접_02_1.pdf,로스쿨 입시\입시\1-03_황변과_함께하는_로스쿨_면접_02_1.pdf,로스쿨 입시,입시,425161339,2026-02-18T15:52:46,OK,868,,2168,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\1-04_황변과_함께하는_로스쿨_면접_02.pdf,로스쿨 입시\입시\1-04_황변과_함께하는_로스쿨_면접_02.pdf,로스쿨 입시,입시,266607709,2025-06-26T01:49:28,OK,868,,2577,True,OK,,,,
"H:\내 드라이브\로스쿨 입시\입시\13회_변시_47등,_선택형_138개_득점한_변호사가_전하는_검찰_로클럭_빅펌_준비방법.pdf","로스쿨 입시\입시\13회_변시_47등,_선택형_138개_득점한_변호사가_전하는_검찰_로클럭_빅펌_준비방법.pdf",로스쿨 입시,입시,204999,2025-12-20T08:39:24,OK,2,,109,True,OK,,,,
"H:\내 드라이브\로스쿨 입시\입시\13회_변시_47등,_선택형_138개_득점한_변호사님이_전하는_학교생활_공부방법론.pdf","로스쿨 입시\입시\13회_변시_47등,_선택형_138개_득점한_변호사님이_전하는_학교생활_공부방법론.pdf",로스쿨 입시,입시,211148,2025-12-20T08:39:24,OK,3,,365,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2023_경희대_자소서_1004.pdf의_사본.pdf,로스쿨 입시\입시\2023_경희대_자소서_1004.pdf의_사본.pdf,로스쿨 입시,입시,210513,2026-03-17T12:22:45,OK,3,,140,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2023_경희대_자소서_1004.pdf의_사본_1.pdf,로스쿨 입시\입시\2023_경희대_자소서_1004.pdf의_사본_1.pdf,로스쿨 입시,입시,210513,2026-03-17T12:22:38,OK,3,,82,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2023_경희대_자소서_1004.pdf의_사본_2.pdf,로스쿨 입시\입시\2023_경희대_자소서_1004.pdf의_사본_2.pdf,로스쿨 입시,입시,210513,2026-03-17T12:22:37,OK,3,,58,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2023_경희대_자소서_1004.pdf의_사본의_사본_1.pdf,로스쿨 입시\입시\2023_경희대_자소서_1004.pdf의_사본의_사본_1.pdf,로스쿨 입시,입시,210513,2026-03-17T12:22:45,OK,3,,66,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2023_경희대_자소서_1004.pdf의_사본의_사본_2.pdf,로스쿨 입시\입시\2023_경희대_자소서_1004.pdf의_사본의_사본_2.pdf,로스쿨 입시,입시,210513,2026-03-17T12:22:46,OK,3,,102,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2023학년도_경희대_법학전문대학원_자소서_최종.pdf의_사본.pdf,로스쿨 입시\입시\2023학년도_경희대_법학전문대학원_자소서_최종.pdf의_사본.pdf,로스쿨 입시,입시,150666,2026-03-17T12:22:41,OK,3,,64,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2023학년도_경희대_법학전문대학원_자소서_최종.pdf의_사본_2.pdf,로스쿨 입시\입시\2023학년도_경희대_법학전문대학원_자소서_최종.pdf의_사본_2.pdf,로스쿨 입시,입시,150666,2026-03-17T12:22:37,OK,3,,52,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2023학년도_경희대_법학전문대학원_자소서_최종.pdf의_사본_3.pdf,로스쿨 입시\입시\2023학년도_경희대_법학전문대학원_자소서_최종.pdf의_사본_3.pdf,로스쿨 입시,입시,150666,2026-03-17T12:22:41,OK,3,,43,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2023학년도_경희대_법학전문대학원_자소서_최종.pdf의_사본의_사본.pdf,로스쿨 입시\입시\2023학년도_경희대_법학전문대학원_자소서_최종.pdf의_사본의_사본.pdf,로스쿨 입시,입시,150666,2026-03-17T12:22:41,OK,3,,46,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2023학년도_경희대_법학전문대학원_자소서_최종.pdf의_사본의_사본_1.pdf,로스쿨 입시\입시\2023학년도_경희대_법학전문대학원_자소서_최종.pdf의_사본의_사본_1.pdf,로스쿨 입시,입시,150666,2026-03-17T12:22:42,OK,3,,35,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2023학년도_고려대_법학전문대학원_자소서_최종.pdf의_사본_1.pdf,로스쿨 입시\입시\2023학년도_고려대_법학전문대학원_자소서_최종.pdf의_사본_1.pdf,로스쿨 입시,입시,461584,2026-03-17T12:22:40,OK,5,,109,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2023학년도_고려대_법학전문대학원_자소서_최종.pdf의_사본_2.pdf,로스쿨 입시\입시\2023학년도_고려대_법학전문대학원_자소서_최종.pdf의_사본_2.pdf,로스쿨 입시,입시,461584,2026-03-17T12:22:42,OK,5,,55,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2023학년도_고려대_법학전문대학원_자소서_최종.pdf의_사본_3.pdf,로스쿨 입시\입시\2023학년도_고려대_법학전문대학원_자소서_최종.pdf의_사본_3.pdf,로스쿨 입시,입시,461584,2026-03-17T12:22:37,OK,5,,74,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2023학년도_고려대_법학전문대학원_자소서_최종.pdf의_사본의_사본.pdf,로스쿨 입시\입시\2023학년도_고려대_법학전문대학원_자소서_최종.pdf의_사본의_사본.pdf,로스쿨 입시,입시,461584,2026-03-17T12:22:40,OK,5,,84,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2023학년도_고려대_법학전문대학원_자소서_최종.pdf의_사본의_사본_1.pdf,로스쿨 입시\입시\2023학년도_고려대_법학전문대학원_자소서_최종.pdf의_사본의_사본_1.pdf,로스쿨 입시,입시,461584,2026-03-17T12:22:40,OK,5,,76,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2024_경희대_최종.docx.pdf의_사본_1.pdf,로스쿨 입시\입시\2024_경희대_최종.docx.pdf의_사본_1.pdf,로스쿨 입시,입시,61151,2026-03-17T12:22:43,OK,2,,115,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2024_경희대_최종.docx.pdf의_사본_3.pdf,로스쿨 입시\입시\2024_경희대_최종.docx.pdf의_사본_3.pdf,로스쿨 입시,입시,61151,2026-03-17T12:22:44,OK,2,,77,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2024_경희대_최종.docx.pdf의_사본_4.pdf,로스쿨 입시\입시\2024_경희대_최종.docx.pdf의_사본_4.pdf,로스쿨 입시,입시,61151,2026-03-17T12:22:37,OK,2,,72,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2024_경희대_최종.docx.pdf의_사본의_사본_1.pdf,로스쿨 입시\입시\2024_경희대_최종.docx.pdf의_사본의_사본_1.pdf,로스쿨 입시,입시,61151,2026-03-17T12:22:45,OK,2,,56,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2024_경희대_최종.docx.pdf의_사본의_사본_2.pdf,로스쿨 입시\입시\2024_경희대_최종.docx.pdf의_사본의_사본_2.pdf,로스쿨 입시,입시,61151,2026-03-17T12:22:44,OK,2,,52,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2024_성균관대_0916.pdf의_사본.pdf,로스쿨 입시\입시\2024_성균관대_0916.pdf의_사본.pdf,로스쿨 입시,입시,1040196,2026-03-17T12:22:38,OK,22,,78,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2024_성균관대_0916.pdf의_사본의_사본.pdf,로스쿨 입시\입시\2024_성균관대_0916.pdf의_사본의_사본.pdf,로스쿨 입시,입시,1040196,2026-03-17T12:22:38,OK,22,,57,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2024_성균관대_0916_1.pdf의_사본.pdf,로스쿨 입시\입시\2024_성균관대_0916_1.pdf의_사본.pdf,로스쿨 입시,입시,518350,2026-03-17T12:22:38,OK,4,,49,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2024_성균관대_0916_1.pdf의_사본의_사본.pdf,로스쿨 입시\입시\2024_성균관대_0916_1.pdf의_사본의_사본.pdf,로스쿨 입시,입시,518350,2026-03-17T12:22:38,OK,4,,47,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2024_성균관대_최종-1.docx.pdf의_사본_1.pdf,로스쿨 입시\입시\2024_성균관대_최종-1.docx.pdf의_사본_1.pdf,로스쿨 입시,입시,92642,2026-03-17T12:22:38,OK,5,,54,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2024_성균관대_최종-1.docx.pdf의_사본_2.pdf,로스쿨 입시\입시\2024_성균관대_최종-1.docx.pdf의_사본_2.pdf,로스쿨 입시,입시,92642,2026-03-17T12:22:38,OK,5,,48,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2024_성균관대_최종-1.docx.pdf의_사본_3.pdf,로스쿨 입시\입시\2024_성균관대_최종-1.docx.pdf의_사본_3.pdf,로스쿨 입시,입시,92642,2026-03-17T12:22:37,OK,5,,32,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2024_성균관대_최종-1.docx.pdf의_사본의_사본_1.pdf,로스쿨 입시\입시\2024_성균관대_최종-1.docx.pdf의_사본의_사본_1.pdf,로스쿨 입시,입시,92642,2026-03-17T12:22:38,OK,5,,36,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2024_성균관대_최종-1.docx.pdf의_사본의_사본_2.pdf,로스쿨 입시\입시\2024_성균관대_최종-1.docx.pdf의_사본의_사본_2.pdf,로스쿨 입시,입시,92642,2026-03-17T12:22:38,OK,5,,38,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2024_성균관대_큰형_피드백_1.pdf의_사본.pdf,로스쿨 입시\입시\2024_성균관대_큰형_피드백_1.pdf의_사본.pdf,로스쿨 입시,입시,98873,2026-03-17T12:22:38,OK,6,,47,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2024_성균관대_큰형_피드백_1.pdf의_사본의_사본.pdf,로스쿨 입시\입시\2024_성균관대_큰형_피드백_1.pdf의_사본의_사본.pdf,로스쿨 입시,입시,98873,2026-03-17T12:22:38,OK,6,,41,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2024학년도_고려대학교_법전원_자소서.pdf의_사본.pdf,로스쿨 입시\입시\2024학년도_고려대학교_법전원_자소서.pdf의_사본.pdf,로스쿨 입시,입시,342891,2026-03-17T12:22:48,OK,7,,46,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2025_경희대최종.pdf의_사본.pdf,로스쿨 입시\입시\2025_경희대최종.pdf의_사본.pdf,로스쿨 입시,입시,91294,2026-03-17T12:22:38,OK,4,,36,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2025_경희대최종.pdf의_사본의_사본.pdf,로스쿨 입시\입시\2025_경희대최종.pdf의_사본의_사본.pdf,로스쿨 입시,입시,91294,2026-03-17T12:22:38,OK,4,,31,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2025_고려대.pdf의_사본.pdf,로스쿨 입시\입시\2025_고려대.pdf의_사본.pdf,로스쿨 입시,입시,778948,2026-03-17T12:22:38,OK,20,,43,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2025_고려대.pdf의_사본의_사본.pdf,로스쿨 입시\입시\2025_고려대.pdf의_사본의_사본.pdf,로스쿨 입시,입시,778948,2026-03-17T12:22:38,OK,20,,44,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2025_고려대최종.pdf의_사본.pdf,로스쿨 입시\입시\2025_고려대최종.pdf의_사본.pdf,로스쿨 입시,입시,100508,2026-03-17T12:22:38,OK,4,,31,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2025_고려대최종.pdf의_사본의_사본.pdf,로스쿨 입시\입시\2025_고려대최종.pdf의_사본의_사본.pdf,로스쿨 입시,입시,100508,2026-03-17T12:22:38,OK,4,,32,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2025_성균관대.pdf의_사본.pdf,로스쿨 입시\입시\2025_성균관대.pdf의_사본.pdf,로스쿨 입시,입시,4087580,2026-03-17T12:22:39,OK,30,,59,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2025_성균관대.pdf의_사본의_사본.pdf,로스쿨 입시\입시\2025_성균관대.pdf의_사본의_사본.pdf,로스쿨 입시,입시,4087580,2026-03-17T12:22:39,OK,30,,59,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2025_연세대.pdf의_사본.pdf,로스쿨 입시\입시\2025_연세대.pdf의_사본.pdf,로스쿨 입시,입시,483649,2026-03-17T12:22:38,OK,18,,47,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2025_연세대.pdf의_사본의_사본.pdf,로스쿨 입시\입시\2025_연세대.pdf의_사본의_사본.pdf,로스쿨 입시,입시,483649,2026-03-17T12:22:38,OK,18,,43,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2025고려대.pdf의_사본.pdf,로스쿨 입시\입시\2025고려대.pdf의_사본.pdf,로스쿨 입시,입시,89693,2026-03-17T12:22:38,OK,5,,33,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\2025고려대.pdf의_사본의_사본.pdf,로스쿨 입시\입시\2025고려대.pdf의_사본의_사본.pdf,로스쿨 입시,입시,89693,2026-03-17T12:22:38,OK,5,,39,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\TalkFile_수정_2024_성균관대_0912.pdf.pdf의_사본.pdf,로스쿨 입시\입시\TalkFile_수정_2024_성균관대_0912.pdf.pdf의_사본.pdf,로스쿨 입시,입시,133125,2026-03-17T12:22:47,OK,4,,62,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\경북대_자소서_A.pdf의_사본_2.pdf,로스쿨 입시\입시\경북대_자소서_A.pdf의_사본_2.pdf,로스쿨 입시,입시,94840,2026-03-17T12:22:37,OK,3,,59,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\경북대_자소서_A.pdf의_사본_3.pdf,로스쿨 입시\입시\경북대_자소서_A.pdf의_사본_3.pdf,로스쿨 입시,입시,94840,2026-03-17T12:22:38,OK,3,,70,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\경북대_자소서_A.pdf의_사본_4.pdf,로스쿨 입시\입시\경북대_자소서_A.pdf의_사본_4.pdf,로스쿨 입시,입시,94840,2026-03-17T12:22:38,OK,3,,54,True,OK,,,,
H:\내 드라이브\로스쿨 입시\입시\경북대_자소서_A.pdf의_사본의_사본_1.pdf,로스쿨 입시\입시\경북대_자소서_A.pdf의_사본의_사본_1.pdf,로스쿨 입시,입시,94840,2026-03-17T12:22:38,OK,3,,41,True,OK,,,,
